263,1081,250
263,2031,160
263,85,585
263,4978,368
263,1479,310
263,51,386
263,1705,371
263,377,262
263,2183,273
263,190,477
263,157,930
263,229,1783
263,998,263
263,2558,432
263,91,446
263,193,274
263,4975,493
263,4976,422
263,877,2413
263,2469,266
263,3920,218
263,4977,380
263,316,223
263,4923,168
263,4180,177
263,2130,1499
263,1892,313
263,192,353
263,253,180
263,4980,339
263,161,177
263,67,474
263,78,162
263,61,159
263,3264,281
263,4979,356
263,1014,860
263,889,807
263,985,201
263,3302,335
263,1001,510
263,4974,736
263,176,205
263,679,190
263,997,316
