946,1038,198
946,1198,615
946,6794,263
946,230,1427
946,11273,157
946,1183,1635
946,1541,216
946,4822,132
946,1201,168
946,5749,336
946,11275,123
946,1247,141
946,4385,139
946,498,213
946,492,176
946,1182,774
946,1040,1745
946,6601,238
946,11274,128
946,10318,131
946,1045,7752
946,481,761
946,1186,1187
946,7832,832
946,816,1020
946,1185,1048
946,6132,1347
946,1041,370
946,1043,1634
946,1180,156
946,1047,138
946,2653,1602
946,2987,314
946,470,196
946,537,500
946,6120,267
946,7834,126
946,1678,817
946,412,297
946,8192,2918
946,1188,195
946,11276,122
946,1193,170
946,6793,200
946,5950,1013
