1029,520,6805
579,8260,91
190,12352,184
2061,257,936
939,15047,1539
1637,238,79
699,735,73
1580,305,24
1757,1049,73
1676,3237,127
1711,14318,10588
1679,11688,164
41,2015,615
2017,546,79
286,13015,167
336,5793,2244
1316,192,8506
829,6454,5742
1865,2786,73
1693,289,636
1553,15293,2472
171,2587,855
2066,5610,179
1253,542,8110
447,6990,574
758,498,5289
217,2281,2143
859,310,39
392,227,195
229,1505,130
47,18279,349
1380,291,184
1755,7481,10848
860,3417,14
1900,2638,10654
1679,5090,184
616,1531,617
1007,4371,78
1082,419,7088
2019,622,12265
1202,4126,191
1267,504,828
1156,14860,87
1629,1109,184
1213,153,74
1934,3552,1753
2046,17,12
604,291,159
73,997,959
681,9236,81
940,851,81
1007,8806,247
58,292,766
387,1242,306
715,4680,386
470,903,130
1191,174,90
492,7433,195
1883,13671,11533
1249,7583,625
753,1478,193
387,262,3179
1463,2043,9441
104,300,81
396,2027,16
692,959,19
387,1841,526
685,1633,528
1322,1216,8552
907,1639,6139
1642,9766,34
1832,1106,18
85,2354,1072
904,4927,184
530,5119,823
1771,8738,193
1209,13158,306
110,409,306
513,1663,601
1342,4232,191
90,11782,1100
1128,536,73
1202,13084,1680
474,157,209
1443,14584,1
1963,296,39
2096,874,121
1481,1246,169
1929,1985,79
743,11139,39
1667,10757,10395
1032,8108,830
1463,3277,9429
1282,3109,514
2021,9155,12288
1930,17676,141
609,441,181
1342,13309,8729
1630,15728,187
439,6620,3538
1209,7345,511
159,425,79
1859,17163,11426
1938,8016,227
1275,2901,72
1792,2342,72
1300,409,996
1757,302,109
859,70,14
279,5127,2505
1172,4331,414
1249,225,81
692,3313,1951
545,503,1
1728,154,10692
507,10080,195
1021,6556,850
387,4705,134
1929,166,79
2017,84,39
297,5150,625
1728,65,2380
1253,2080,73
1176,1196,5
1547,348,9829
936,2667,570
387,2905,49
1161,8397,141
697,1269,564
1088,481,7104
224,9824,72
1579,17310,73
1832,423,13
1185,423,81
1934,17718,1219
1380,1043,762
98,679,24
1679,2956,1
530,59,79
596,6698,16
1954,701,2707
608,1412,735
950,5161,386
747,1156,14
454,1800,13
1535,461,24
1851,1428,730
159,175,21
1026,23,6765
494,325,285
545,307,109
1935,1200,79
340,525,24
744,9749,73
1086,3677,24
264,968,39
1588,15461,1210
1249,3431,18
922,7194,73
1380,951,192
25,349,167
1177,3127,7643
1965,6861,24
