442,1018,99
442,6932,89
442,907,51
442,6935,77
442,6928,165
442,193,51
442,77,23
442,6929,156
442,6939,43
442,1001,293
442,6940,39
442,6942,26
442,6934,83
442,877,926
1925,492,122
1470,2139,1813
685,1513,1018
1494,13929,8
935,11192,91
1300,455,669
284,5214,5
1308,302,482
623,975,1041
1626,986,199
1200,157,196
1489,329,265
1829,686,494
1776,67,257
450,1998,565
1272,1246,2339
1019,1228,168
842,10550,286
1327,2937,18
1801,6763,57
943,533,33
1982,809,181
18,733,215
673,3749,452
456,2984,54
1074,72,325
51,503,1446
80,825,27
1078,8423,89
2017,72,57
695,6189,77
1531,15207,337
631,230,579
442,75,861
984,1449,3983
410,1201,93
89,779,369
1234,86,295
255,2775,155
2019,4750,1939
1183,4218,547
198,830,743
1508,424,1341
1661,704,1209
1311,89,114
383,1432,923
1717,333,4639
2081,4064,258
54,1592,109
1742,544,418
1473,3716,180
463,2681,27
1832,190,1483
2076,6535,321
1619,198,1566
1522,959,48
1824,602,161
584,299,700
44,25,145
1273,7415,237
895,517,260
1672,197,398
1256,4201,137
1679,3087,805
2043,6463,596
1846,324,379
1963,2626,213
1879,5423,274
786,5000,248
1596,234,32
829,205,288
609,1390,1274
1199,13066,669
404,1179,30
576,1790,174
652,2151,21
251,4792,242
1834,528,2
1228,614,406
984,371,2501
1501,845,1032
2038,333,382
560,8068,95
1998,533,1235
469,1109,255
773,1981,2543
434,219,28
1489,2440,197
1316,475,104
278,89,85
655,538,5
274,1,483
1946,518,1033
1642,14774,259
51,841,2490
579,3717,130
1158,209,203
1984,2959,1551
1517,301,6551
1286,11181,341
865,5159,22
1939,1123,232
1659,15906,406
310,5537,52
1877,533,118
1920,1400,374
1528,485,53
1516,465,37
1377,3737,761
1995,4994,4842
1780,1450,1137
1451,288,166
891,3183,270
1989,15671,89
72,306,1
321,518,59
2070,16891,59
507,7548,272
131,3142,150
2064,223,17
1746,4444,957
1717,3466,466
1099,716,141
1483,1180,171
1981,530,978
96,68,37
1530,732,294
1722,51,100
1536,220,18
899,6453,635
1070,486,91
624,8669,102
58,461,8204
987,309,520
1800,16728,6
862,8589,630
734,632,2605
152,3399,200
1331,562,584
132,295,1534
349,5969,356
29,1033,163
340,5474,197
1072,546,170
1363,548,683
868,1104,1048
1483,1249,90
56,207,484
795,523,859
26,917,3967
1931,5953,23
508,7570,25
789,8887,204
2084,932,316
1420,154,351
1472,2014,153
1006,9700,465
1261,1767,222
635,53,66
1152,12721,119
1155,2407,120
1797,1873,171
281,707,16
534,306,616
503,161,69
1075,228,1034
1593,239,1221
516,1206,276
336,190,1264
106,2700,1931
1155,249,121
1643,8995,1010
1352,3788,69
1896,964,155
684,331,317
1816,1099,175
827,1360,73
454,2042,308
247,4755,141
251,4807,58
1134,4432,22
1480,377,181
1116,3318,34
544,4211,177
854,4015,35
1299,5768,158
21,295,152
864,498,156
1202,429,408
1299,1580,135
1996,18109,160
574,2983,110
1757,349,151
1630,6348,197
316,770,292
1479,14792,184
920,1197,242
913,65,1626
1804,494,174
893,9679,1869
710,9467,116
455,864,2652
691,2542,388
2045,4821,68
1116,1544,15
1660,2473,112
1699,1051,81
662,8356,423
2091,468,26
572,802,193
843,5305,55
205,814,1424
1718,896,344
1063,10969,103
1231,1425,165
1273,1104,1125
1019,3341,343
1498,1150,1310
846,10594,533
1584,536,129
1053,161,292
1587,15457,644
1850,58,140
220,498,526
2052,1372,1233
497,646,29
1825,857,68
950,1810,1772
539,1072,43
1559,458,82806
2072,461,2004
1830,173,1084
509,190,28
127,2794,512
365,3504,9
1197,461,3771
2032,632,632
636,180,169
1209,1013,54
991,11598,147
1311,1934,95
1553,3184,191
1199,615,435
1213,32,25
1766,2018,74
1636,184,25
529,7806,292
1420,1394,92
1695,2128,94
279,4821,4183
909,2961,41
1984,918,749
853,1791,1175
1092,2111,873
1281,188,8
